TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T03860,27-01-24,C125,P039,S001,3,0.15,Credit Card
T03861,17-11-24,C001,P009,S005,2,0.05,Bank Transfer
T03862,03-05-25,C128,P035,S001,5,0,Cash
T03863,10-10-24,C017,P012,S004,2,0.1,Mobile Money
T03864,31-03-24,C071,P009,S001,4,0.05,Credit Card
T03865,02-12-23,C035,P020,S003,4,0.05,Credit Card
T03866,17-09-24,C144,P010,S005,3,0.1,Cash
T03867,19-11-24,C015,P005,S001,4,0.05,Credit Card
T03868,19-12-23,C177,P046,S003,4,0.05,Cash
T03869,31-03-25,C035,P010,S004,1,0.15,Bank Transfer
T03870,25-03-24,C002,P049,S004,1,0,Bank Transfer
T03871,16-07-25,C144,P023,S001,1,0,Bank Transfer
T03872,01-09-25,C001,P012,S005,2,0.15,Cash
T03873,10-05-25,C169,P029,S001,3,0.05,Mobile Money
T03874,29-06-25,C021,P010,S001,3,0.05,Mobile Money
T03875,15-12-24,C014,P014,S005,2,0.05,Cash
T03876,29-12-24,C009,P041,S004,1,0.15,Bank Transfer
T03877,06-09-24,C175,P010,S001,1,0.15,Bank Transfer
T03878,15-06-25,C180,P036,S001,5,0.1,Bank Transfer
T03879,30-07-24,C179,P017,S003,2,0.05,Mobile Money
T03880,11-10-23,C106,P034,S005,5,0.05,Mobile Money
T03881,30-11-24,C089,P019,S002,5,0.1,Bank Transfer
T03882,16-07-24,C121,P008,S001,4,0,Credit Card
T03883,05-10-24,C122,P036,S002,3,0,Credit Card
T03884,07-05-24,C198,P043,S001,1,0.1,Bank Transfer
T03885,03-10-23,C012,P024,S002,3,0.15,Credit Card
T03886,03-10-24,C176,P042,S002,1,0.15,Bank Transfer
T03887,11-04-24,C055,P044,S003,4,0.1,Credit Card
T03888,03-04-24,C087,P021,S002,4,0,Mobile Money
T03889,23-03-25,C070,P010,S005,4,0,Mobile Money
T03890,13-01-25,C115,P001,S002,5,0.05,Bank Transfer
T03891,02-03-25,C077,P018,S005,5,0.05,Bank Transfer
T03892,21-05-24,C046,P039,S003,2,0.15,Bank Transfer
T03893,23-05-24,C104,P025,S002,5,0,Bank Transfer
T03894,22-02-25,C086,P032,S001,4,0.15,Bank Transfer
T03895,28-06-25,C181,P028,S001,4,0.1,Mobile Money
T03896,28-12-24,C159,P016,S003,3,0,Bank Transfer
T03897,16-02-24,C102,P022,S002,2,0.05,Cash
T03898,13-06-24,C153,P045,S001,5,0.1,Bank Transfer
T03899,11-08-25,C028,P037,S001,4,0.1,Cash
T03900,24-08-25,C171,P009,S005,1,0.05,Cash
T03901,09-04-25,C022,P006,S001,4,0.15,Cash
T03902,12-02-25,C154,P021,S001,2,0.1,Bank Transfer
T03903,11-04-24,C181,P013,S004,4,0,Credit Card
T03904,26-12-23,C044,P045,S001,4,0.1,Credit Card
T03905,28-06-25,C081,P029,S003,1,0.05,Cash
T03906,05-11-24,C022,P021,S002,2,0.15,Bank Transfer
T03907,12-10-23,C145,P034,S003,1,0,Credit Card
T03908,08-07-24,C107,P011,S001,1,0.1,Cash
T03909,02-12-23,C087,P035,S002,2,0.1,Bank Transfer
T03910,12-08-24,C113,P028,S005,3,0,Mobile Money
T03911,29-01-24,C073,P035,S001,4,0,Mobile Money
T03912,30-11-24,C181,P024,S002,2,0.15,Cash
T03913,03-03-24,C091,P003,S005,3,0,Credit Card
T03914,20-07-24,C171,P023,S001,1,0,Mobile Money
T03915,09-12-23,C074,P024,S005,2,0.1,Cash
T03916,20-02-25,C053,P033,S005,1,0,Bank Transfer
T03917,28-09-23,C090,P012,S002,1,0.05,Mobile Money
T03918,02-04-25,C012,P050,S005,5,0.1,Cash
T03919,22-11-24,C019,P028,S005,3,0,Credit Card
T03920,02-08-25,C168,P025,S003,5,0.05,Bank Transfer
T03921,06-01-25,C089,P038,S002,3,0.1,Credit Card
T03922,19-11-24,C012,P031,S003,4,0,Cash
T03923,06-10-23,C016,P017,S004,4,0,Cash
T03924,07-01-25,C102,P002,S005,4,0,Cash
T03925,05-04-24,C140,P033,S004,4,0.15,Bank Transfer
T03926,19-04-24,C012,P012,S002,4,0.1,Credit Card
T03927,15-08-25,C184,P016,S002,2,0.1,Bank Transfer
T03928,23-06-25,C149,P004,S003,2,0,Cash
T03929,05-11-23,C101,P010,S004,4,0.15,Credit Card
T03930,21-12-23,C086,P043,S003,1,0.05,Credit Card
T03931,03-03-25,C163,P036,S003,1,0,Mobile Money
T03932,15-08-25,C055,P037,S004,3,0.1,Credit Card
T03933,01-04-24,C101,P026,S002,3,0,Mobile Money
T03934,15-05-25,C138,P042,S003,2,0,Credit Card
T03935,06-02-24,C170,P030,S005,2,0.05,Credit Card
T03936,17-02-25,C079,P050,S003,1,0,Cash
T03937,09-11-23,C189,P015,S001,5,0,Mobile Money
T03938,26-11-24,C174,P032,S001,3,0.05,Cash
T03939,09-01-25,C164,P018,S005,5,0.15,Bank Transfer
T03940,12-08-24,C063,P030,S001,2,0,Cash
T03941,11-02-24,C099,P045,S004,4,0.05,Credit Card
T03942,21-02-25,C158,P001,S001,3,0.1,Mobile Money
T03943,10-12-24,C086,P024,S005,5,0.15,Bank Transfer
T03944,13-02-25,C145,P033,S002,1,0.05,Mobile Money
T03945,14-01-24,C080,P019,S002,4,0,Credit Card
T03946,16-11-23,C062,P034,S004,2,0,Credit Card
T03947,22-02-24,C118,P032,S003,3,0.05,Cash
T03948,23-07-24,C066,P032,S004,4,0,Credit Card
T03949,13-06-24,C001,P025,S004,1,0,Bank Transfer
T03950,02-01-24,C042,P050,S002,5,0,Credit Card
T03951,09-12-23,C049,P039,S004,2,0,Credit Card
T03952,08-02-25,C018,P041,S003,5,0,Mobile Money
T03953,14-10-23,C186,P003,S001,3,0,Mobile Money
T03954,02-11-23,C028,P042,S001,5,0.15,Credit Card
T03955,07-12-24,C138,P032,S003,3,0,Bank Transfer
T03956,06-11-24,C146,P049,S004,4,0.05,Cash
T03957,20-01-25,C098,P018,S005,5,0,Cash
T03958,20-04-25,C193,P013,S003,2,0.15,Credit Card
T03959,16-12-24,C018,P026,S005,4,0.05,Mobile Money
T03960,20-02-24,C045,P028,S005,3,0.1,Bank Transfer
T03961,11-12-23,C014,P012,S001,5,0.05,Credit Card
T03962,01-02-24,C185,P027,S004,2,0,Cash
T03963,11-06-24,C046,P005,S005,2,0.1,Credit Card
T03964,31-07-24,C161,P016,S002,2,0.05,Cash
T03965,18-10-24,C065,P023,S001,3,0.1,Mobile Money
T03966,06-07-24,C072,P024,S002,2,0,Cash
T03967,10-10-24,C108,P004,S003,5,0.05,Cash
T03968,25-04-25,C173,P003,S002,1,0.05,Cash
T03969,29-11-23,C163,P026,S002,1,0.1,Credit Card
T03970,03-04-24,C057,P027,S002,2,0.15,Mobile Money
T03971,14-12-23,C092,P029,S002,1,0.05,Bank Transfer
T03972,15-07-25,C184,P023,S002,1,0.05,Cash
T03973,09-09-24,C107,P045,S003,1,0.15,Bank Transfer
T03974,09-12-23,C102,P014,S002,1,0,Bank Transfer
T03975,14-05-25,C184,P020,S005,2,0.15,Mobile Money
T03976,03-07-25,C118,P036,S003,4,0,Credit Card
T03977,26-05-24,C034,P040,S001,1,0.05,Cash
T03978,13-02-25,C107,P017,S001,4,0.1,Mobile Money
T03979,17-02-24,C156,P019,S001,2,0.05,Cash
T03980,24-02-25,C008,P035,S003,2,0.1,Cash
T03981,25-09-24,C159,P031,S004,4,0.05,Credit Card
T03982,19-06-24,C146,P013,S001,2,0,Mobile Money
T03983,25-04-25,C125,P019,S001,5,0,Bank Transfer
T03984,14-02-24,C104,P039,S005,3,0.15,Mobile Money
T03985,17-09-23,C118,P015,S001,4,0.05,Mobile Money
T03986,07-07-24,C040,P024,S001,5,0.15,Bank Transfer
T03987,20-02-25,C093,P041,S001,3,0.1,Bank Transfer
T03988,05-10-24,C077,P037,S001,4,0.15,Mobile Money
T03989,31-07-25,C051,P041,S003,5,0.05,Credit Card
T03990,16-03-25,C146,P010,S004,3,0,Bank Transfer
T03991,30-03-24,C166,P019,S005,4,0.05,Mobile Money
T03992,07-03-25,C049,P037,S002,2,0.15,Credit Card
T03993,01-04-24,C112,P031,S001,1,0.1,Credit Card
T03994,28-10-23,C066,P012,S002,4,0.05,Bank Transfer
T03995,27-12-23,C168,P006,S005,3,0.1,Credit Card
T03996,12-02-25,C026,P029,S005,5,0,Mobile Money
T03997,22-05-24,C153,P031,S005,1,0.15,Credit Card
T03998,08-01-24,C164,P033,S002,3,0,Mobile Money
T03999,03-02-25,C068,P014,S002,2,0.1,Credit Card
T04000,08-04-25,C035,P031,S003,4,0.05,Bank Transfer
T04001,22-03-24,C171,P028,S001,3,0.05,Credit Card
T04002,06-07-25,C063,P026,S003,2,0,Credit Card
T04003,13-08-24,C020,P008,S001,3,0.15,Mobile Money
T04004,02-08-24,C008,P004,S003,3,0.1,Mobile Money
T04005,03-06-25,C200,P014,S004,5,0.1,Mobile Money
T04006,01-04-25,C085,P047,S004,4,0.1,Bank Transfer
T04007,04-12-23,C052,P033,S003,2,0.15,Bank Transfer
T04008,01-06-24,C145,P015,S004,3,0.15,Mobile Money
T04009,14-07-24,C187,P037,S005,5,0.15,Cash
T04010,06-08-24,C111,P046,S002,3,0.05,Cash
T04011,06-11-24,C046,P046,S003,3,0.1,Cash
T04012,19-10-23,C138,P018,S001,5,0.1,Bank Transfer
T04013,13-02-25,C131,P043,S001,3,0.05,Mobile Money
T04014,18-05-24,C153,P049,S002,3,0.1,Mobile Money
T04015,29-07-24,C102,P049,S003,4,0.05,Cash
T04016,25-08-25,C062,P009,S001,4,0.1,Credit Card
T04017,02-01-25,C062,P040,S003,5,0,Bank Transfer
T04018,04-12-23,C047,P024,S004,1,0.1,Cash
T04019,18-11-23,C171,P023,S003,5,0.05,Credit Card
T04020,06-08-24,C041,P017,S004,1,0.1,Bank Transfer
T04021,30-05-24,C080,P032,S002,1,0.15,Mobile Money
T04022,04-07-24,C057,P029,S004,2,0,Cash
T04023,16-04-24,C008,P025,S005,1,0.15,Bank Transfer
T04024,22-09-23,C043,P007,S002,1,0,Bank Transfer
T04025,16-11-23,C187,P034,S005,4,0,Bank Transfer
T04026,14-11-24,C082,P042,S002,2,0.1,Bank Transfer
T04027,11-12-24,C190,P014,S002,4,0.15,Bank Transfer
T04028,03-06-25,C069,P046,S004,1,0,Mobile Money
T04029,01-05-24,C050,P036,S002,1,0.15,Bank Transfer
T04030,21-01-24,C190,P040,S002,2,0.15,Mobile Money
T04031,06-11-23,C116,P046,S002,5,0.15,Mobile Money
T04032,15-06-25,C175,P011,S003,4,0.05,Credit Card
T04033,10-07-24,C120,P039,S001,1,0.1,Cash
T04034,10-09-23,C166,P034,S001,3,0.05,Mobile Money
T04035,16-06-25,C138,P036,S001,1,0.1,Bank Transfer
T04036,11-03-25,C167,P046,S005,1,0,Cash
T04037,14-04-24,C039,P017,S004,2,0.05,Cash
T04038,07-11-24,C080,P046,S002,3,0.15,Credit Card
T04039,22-09-23,C031,P043,S004,1,0.1,Credit Card
T04040,20-02-24,C147,P016,S001,2,0.15,Cash
T04041,21-01-25,C127,P027,S002,1,0.05,Cash
T04042,13-01-25,C051,P014,S004,5,0.1,Bank Transfer
T04043,04-12-23,C182,P020,S002,5,0.15,Credit Card
T04044,10-02-24,C185,P030,S001,5,0.05,Mobile Money
T04045,06-07-24,C064,P030,S003,2,0.1,Bank Transfer
T04046,30-10-24,C169,P040,S002,2,0.05,Credit Card
T04047,10-01-25,C039,P030,S004,2,0.05,Credit Card
T04048,06-07-25,C001,P004,S003,3,0.15,Credit Card
T04049,05-07-25,C091,P001,S002,2,0.05,Mobile Money
T04050,20-05-24,C110,P049,S001,5,0.1,Cash
T04051,06-04-25,C121,P013,S004,1,0,Mobile Money
T04052,14-02-25,C012,P023,S005,2,0.15,Mobile Money
T04053,13-07-25,C031,P036,S005,2,0.05,Mobile Money
T04054,16-09-24,C010,P037,S001,1,0.15,Cash
T04055,02-10-24,C040,P017,S004,1,0.1,Credit Card
T04056,28-10-24,C143,P014,S005,2,0,Mobile Money
T04057,03-04-25,C171,P002,S004,3,0.1,Mobile Money
T04058,05-04-24,C123,P001,S002,3,0.15,Bank Transfer
T04059,03-09-24,C034,P014,S002,2,0.05,Credit Card
T04060,18-07-24,C037,P027,S002,5,0,Cash
T04061,21-06-24,C194,P034,S005,3,0.1,Credit Card
T04062,31-12-24,C089,P005,S005,5,0.05,Credit Card
T04063,22-12-24,C046,P015,S003,4,0,Mobile Money
T04064,18-09-23,C047,P019,S005,3,0.05,Bank Transfer
T04065,05-12-23,C168,P014,S001,4,0.05,Mobile Money
T04066,04-01-24,C063,P011,S001,1,0,Bank Transfer
T04067,16-02-25,C102,P040,S004,3,0,Credit Card
T04068,06-06-24,C002,P006,S004,3,0.05,Bank Transfer
T04069,03-02-25,C198,P035,S001,5,0.1,Credit Card
T04070,08-11-23,C004,P037,S001,2,0.15,Credit Card
T04071,30-09-23,C103,P039,S001,5,0.1,Mobile Money
T04072,27-01-24,C059,P040,S005,4,0.1,Mobile Money
T04073,30-01-24,C017,P042,S003,3,0.15,Cash
T04074,09-12-23,C093,P023,S003,3,0,Credit Card
T04075,05-05-25,C161,P021,S001,3,0,Mobile Money
T04076,12-05-24,C185,P023,S003,1,0,Bank Transfer
T04077,05-08-25,C085,P028,S004,3,0,Cash
T04078,29-10-24,C148,P006,S004,5,0.05,Bank Transfer
T04079,24-08-25,C116,P016,S005,4,0.1,Credit Card
T04080,08-09-24,C016,P018,S004,1,0.05,Cash
T04081,10-04-25,C065,P022,S002,4,0.05,Cash
T04082,18-04-24,C019,P015,S005,4,0,Credit Card
T04083,08-02-24,C187,P007,S001,2,0.1,Cash
T04084,05-11-23,C052,P031,S005,2,0.15,Mobile Money
T04085,24-08-25,C119,P014,S005,5,0.15,Mobile Money
T04086,08-11-24,C010,P040,S005,5,0.15,Credit Card
T04087,26-04-24,C019,P047,S002,4,0.15,Mobile Money
T04088,12-05-25,C060,P048,S001,5,0.05,Credit Card
T04089,01-04-24,C113,P049,S004,1,0.15,Bank Transfer
T04090,20-04-24,C179,P012,S005,5,0.15,Mobile Money
T04091,04-04-25,C091,P034,S002,2,0.1,Credit Card
T04092,07-02-24,C030,P029,S005,1,0.15,Bank Transfer
T04093,29-09-23,C080,P010,S002,1,0.1,Credit Card
T04094,26-09-23,C060,P028,S001,2,0,Credit Card
T04095,22-11-24,C031,P030,S005,1,0.1,Cash
T04096,25-11-23,C199,P013,S003,4,0.15,Bank Transfer
T04097,21-08-25,C073,P038,S005,4,0.1,Mobile Money
T04098,12-01-25,C002,P028,S001,1,0.05,Mobile Money
T04099,26-04-25,C144,P026,S004,4,0.1,Bank Transfer
T04100,21-03-24,C140,P043,S004,4,0.15,Bank Transfer
T04101,18-06-25,C147,P043,S004,5,0.15,Bank Transfer
T04102,25-08-25,C023,P019,S004,2,0.15,Bank Transfer
T04103,26-01-24,C110,P036,S001,3,0.1,Cash
T04104,15-12-23,C006,P014,S004,2,0.1,Bank Transfer
T04105,26-01-24,C179,P022,S002,4,0.05,Cash
T04106,27-03-25,C151,P001,S004,3,0.15,Credit Card
T04107,04-05-24,C119,P022,S004,1,0,Bank Transfer
T04108,09-03-24,C036,P004,S005,4,0.05,Bank Transfer
T04109,15-05-25,C053,P045,S001,3,0.15,Cash
T04110,13-01-25,C046,P024,S003,3,0,Credit Card
T04111,03-11-23,C136,P031,S002,4,0.15,Credit Card
T04112,11-05-25,C110,P016,S003,2,0,Bank Transfer
T04113,28-12-23,C158,P008,S003,5,0.1,Mobile Money
T04114,17-04-25,C090,P001,S003,4,0.15,Credit Card
T04115,19-12-24,C077,P015,S003,3,0.1,Credit Card
T04116,17-09-23,C079,P017,S003,1,0.1,Cash
T04117,14-08-25,C102,P038,S005,5,0.05,Credit Card
T04118,28-12-23,C181,P031,S003,3,0.15,Bank Transfer
T04119,01-06-25,C058,P001,S005,3,0.15,Bank Transfer
T04120,08-12-23,C005,P034,S005,5,0.05,Credit Card
T04121,04-01-25,C058,P018,S001,5,0.1,Mobile Money
T04122,24-03-25,C033,P027,S005,4,0.05,Bank Transfer
T04123,07-11-24,C026,P049,S002,2,0,Cash
T04124,15-04-24,C195,P033,S005,4,0.05,Cash
T04125,08-07-25,C177,P009,S002,1,0.15,Cash
T04126,31-05-24,C123,P027,S003,3,0.1,Credit Card
T04127,22-02-25,C074,P015,S004,3,0.1,Mobile Money
T04128,13-04-24,C150,P004,S002,2,0,Credit Card
T04129,16-11-24,C003,P026,S001,3,0.1,Mobile Money
T04130,28-12-24,C078,P014,S004,1,0.05,Credit Card
T04131,01-10-23,C146,P042,S001,1,0.05,Bank Transfer
T04132,18-01-25,C028,P029,S002,1,0.05,Mobile Money
T04133,29-05-24,C086,P033,S004,3,0.15,Credit Card
T04134,29-11-24,C085,P006,S005,3,0.15,Cash
T04135,16-12-23,C143,P010,S004,1,0.05,Cash
T04136,16-10-23,C067,P044,S003,5,0.1,Credit Card
T04137,03-06-25,C067,P039,S003,4,0.15,Credit Card
T04138,13-09-24,C022,P030,S001,2,0.1,Cash
T04139,19-12-23,C053,P015,S003,2,0.05,Mobile Money
T04140,24-06-24,C041,P013,S002,1,0.05,Credit Card
T04141,15-05-25,C080,P010,S004,3,0.05,Bank Transfer
T04142,18-04-25,C105,P024,S002,1,0,Bank Transfer
T04143,24-12-23,C060,P008,S004,5,0.15,Mobile Money
T04144,10-02-24,C139,P023,S001,1,0.1,Credit Card
T04145,07-10-23,C146,P024,S003,4,0,Credit Card
T04146,07-12-23,C168,P035,S001,4,0.15,Bank Transfer
T04147,04-12-23,C017,P012,S004,3,0.05,Cash
T04148,13-04-25,C078,P033,S002,3,0,Credit Card
T04149,03-02-24,C059,P001,S005,3,0,Credit Card
T04150,20-12-24,C042,P007,S005,5,0.1,Mobile Money
T04151,03-10-23,C101,P001,S003,2,0.15,Bank Transfer
T04152,24-12-24,C187,P011,S002,2,0.05,Credit Card
T04153,05-07-25,C134,P046,S002,5,0.05,Cash
T04154,22-04-24,C035,P048,S001,2,0.1,Mobile Money
T04155,09-06-25,C147,P048,S001,2,0.05,Cash
T04156,06-03-25,C059,P039,S001,2,0.05,Bank Transfer
T04157,26-12-23,C105,P010,S004,4,0,Cash
T04158,03-03-24,C172,P042,S004,4,0.1,Cash
T04159,19-08-25,C113,P045,S004,2,0.15,Bank Transfer
T04160,20-10-23,C193,P002,S003,2,0,Credit Card
T04161,22-09-24,C072,P037,S003,2,0,Cash
T04162,27-04-25,C045,P009,S002,5,0.1,Mobile Money
T04163,06-03-24,C044,P005,S002,1,0.05,Bank Transfer
T04164,09-07-25,C184,P046,S002,1,0.05,Bank Transfer
T04165,16-10-24,C118,P048,S001,5,0,Cash
T04166,23-05-24,C117,P010,S002,2,0.05,Bank Transfer
T04167,20-01-25,C014,P037,S003,1,0.15,Mobile Money
T04168,22-09-23,C067,P043,S005,4,0,Mobile Money
T04169,08-05-25,C165,P049,S004,3,0.1,Mobile Money
T04170,09-06-25,C028,P033,S005,5,0.05,Bank Transfer
T04171,20-11-23,C013,P004,S004,3,0.05,Mobile Money
T04172,20-02-24,C040,P022,S004,2,0.1,Cash
T04173,03-01-24,C047,P035,S002,3,0,Bank Transfer
T04174,26-06-25,C099,P002,S004,5,0.1,Bank Transfer
T04175,07-05-25,C130,P043,S002,2,0.15,Credit Card
T04176,09-09-24,C161,P027,S002,4,0,Credit Card
T04177,16-09-23,C026,P009,S002,1,0,Cash
T04178,24-03-24,C031,P024,S005,4,0,Credit Card
T04179,26-08-25,C179,P037,S003,5,0.15,Cash
T04180,27-07-25,C172,P031,S001,4,0,Mobile Money
T04181,23-01-25,C075,P021,S001,2,0.05,Bank Transfer
T04182,21-04-25,C027,P039,S005,5,0.1,Bank Transfer
T04183,12-06-24,C046,P005,S005,3,0,Mobile Money
T04184,25-11-23,C027,P008,S002,2,0.05,Mobile Money
T04185,13-04-24,C100,P043,S003,2,0.05,Mobile Money
T04186,26-12-23,C047,P033,S002,1,0.1,Bank Transfer
T04187,31-05-24,C039,P047,S002,1,0.15,Credit Card
T04188,18-05-24,C097,P024,S003,3,0.15,Credit Card
T04189,15-07-25,C050,P037,S001,5,0.05,Credit Card
T04190,11-10-24,C075,P005,S003,3,0.15,Cash
T04191,04-03-24,C079,P037,S005,5,0.15,Bank Transfer
T04192,15-08-25,C004,P039,S003,4,0,Credit Card
T04193,15-09-23,C003,P006,S003,5,0.15,Bank Transfer
T04194,06-03-25,C019,P013,S005,3,0.05,Mobile Money
T04195,06-05-24,C128,P041,S003,5,0.05,Mobile Money
T04196,19-04-24,C110,P024,S002,2,0.1,Mobile Money
T04197,06-08-25,C060,P040,S003,2,0.15,Mobile Money
T04198,18-09-24,C122,P020,S003,2,0.05,Bank Transfer
T04199,18-08-25,C146,P004,S002,1,0.15,Cash
T04200,10-07-24,C103,P019,S003,5,0,Credit Card
T04201,08-11-23,C155,P032,S002,1,0.1,Credit Card
T04202,27-06-25,C039,P008,S005,3,0,Cash
T04203,13-10-24,C083,P041,S004,2,0,Credit Card
T04204,22-07-24,C152,P048,S003,3,0.15,Credit Card
T04205,29-05-24,C112,P042,S002,4,0.05,Mobile Money
T04206,02-10-24,C045,P004,S005,3,0.05,Cash
T04207,05-12-24,C111,P044,S004,1,0.1,Bank Transfer
T04208,05-10-24,C160,P028,S005,1,0.1,Cash
T04209,12-02-25,C050,P047,S002,1,0.05,Cash
T04210,09-09-25,C012,P036,S003,5,0.05,Credit Card
T04211,05-03-25,C017,P013,S001,2,0.05,Cash
T04212,19-12-24,C045,P023,S001,3,0.1,Cash
T04213,12-03-24,C183,P030,S003,5,0.05,Mobile Money
T04214,29-04-25,C140,P033,S004,5,0.15,Mobile Money
T04215,13-04-25,C077,P046,S001,1,0,Bank Transfer
T04216,06-05-24,C068,P002,S005,5,0,Mobile Money
T04217,04-12-24,C080,P002,S003,2,0,Cash
T04218,29-11-23,C100,P050,S002,5,0.15,Mobile Money
T04219,19-11-24,C164,P024,S005,4,0.05,Bank Transfer
T04220,03-12-23,C134,P024,S003,4,0.15,Bank Transfer
T04221,19-04-24,C103,P044,S003,1,0.15,Credit Card
T04222,30-09-24,C056,P018,S003,2,0,Credit Card
T04223,23-12-23,C184,P027,S004,2,0.05,Cash
T04224,24-01-25,C050,P017,S002,1,0.1,Cash
T04225,30-03-24,C012,P003,S003,2,0.1,Credit Card
T04226,30-12-24,C029,P041,S003,4,0,Cash
T04227,13-11-24,C121,P002,S005,4,0.05,Mobile Money
T04228,27-06-24,C151,P048,S005,5,0.1,Cash
T04229,04-12-23,C167,P019,S002,5,0.05,Cash
T04230,13-10-23,C189,P041,S005,1,0,Credit Card
T04231,22-11-24,C111,P009,S004,4,0,Credit Card
T04232,15-03-25,C181,P031,S001,1,0,Bank Transfer
T04233,14-02-25,C051,P033,S002,5,0.1,Credit Card
T04234,08-05-24,C140,P044,S004,2,0,Cash
T04235,09-07-25,C083,P028,S001,3,0.05,Bank Transfer
T04236,27-01-25,C063,P022,S005,2,0,Bank Transfer
T04237,14-10-23,C142,P014,S002,4,0.05,Cash
T04238,12-01-24,C016,P003,S004,4,0.15,Credit Card
T04239,05-03-25,C118,P037,S004,2,0.05,Credit Card
T04240,08-09-25,C143,P027,S002,5,0.15,Credit Card
T04241,30-12-24,C055,P012,S004,4,0,Bank Transfer
T04242,08-11-24,C163,P021,S001,5,0.15,Credit Card
T04243,10-02-24,C102,P016,S004,1,0.05,Mobile Money
T04244,29-01-24,C142,P031,S003,1,0,Cash
T04245,05-12-24,C049,P020,S002,5,0.05,Credit Card
T04246,17-04-25,C058,P008,S005,2,0,Credit Card
T04247,15-12-24,C090,P017,S002,4,0,Mobile Money
T04248,05-12-24,C084,P041,S001,4,0.15,Mobile Money
T04249,04-02-25,C099,P040,S001,1,0.15,Bank Transfer
T04250,05-06-25,C149,P032,S002,1,0,Bank Transfer
T04251,20-11-24,C064,P037,S001,5,0.05,Mobile Money
T04252,22-11-23,C156,P041,S004,4,0,Mobile Money
T04253,12-03-25,C129,P018,S001,3,0.15,Credit Card
T04254,03-04-24,C139,P012,S003,3,0.15,Credit Card
T04255,25-01-25,C189,P043,S001,2,0.15,Mobile Money
T04256,30-06-25,C095,P009,S004,5,0.15,Credit Card
T04257,24-10-24,C157,P047,S003,5,0,Credit Card
T04258,13-08-24,C083,P008,S004,2,0.1,Credit Card
T04259,13-07-24,C088,P021,S003,2,0.1,Mobile Money
T04260,06-07-24,C161,P026,S001,4,0.1,Credit Card
T04261,10-05-25,C149,P016,S005,1,0.15,Bank Transfer
T04262,01-11-24,C161,P020,S004,2,0.15,Mobile Money
T04263,07-10-23,C152,P028,S003,1,0.15,Mobile Money
T04264,13-09-24,C125,P041,S001,5,0,Mobile Money
T04265,04-08-24,C079,P004,S004,3,0.1,Bank Transfer
T04266,02-03-25,C104,P046,S003,1,0.05,Bank Transfer
T04267,27-09-23,C029,P037,S004,4,0.05,Bank Transfer
T04268,20-09-23,C118,P005,S005,3,0.05,Mobile Money
T04269,03-11-24,C188,P043,S005,5,0,Mobile Money
T04270,23-05-24,C075,P038,S005,5,0,Bank Transfer
T04271,03-02-25,C075,P026,S003,1,0.05,Mobile Money
T04272,22-08-24,C003,P010,S003,2,0,Cash
T04273,29-10-24,C042,P010,S004,2,0.15,Cash
T04274,29-03-24,C102,P012,S004,3,0,Cash
T04275,30-10-24,C140,P027,S002,3,0.1,Bank Transfer
T04276,22-04-24,C134,P033,S001,2,0,Credit Card
T04277,27-12-24,C171,P003,S001,3,0.15,Bank Transfer
T04278,15-10-23,C171,P022,S005,5,0.05,Mobile Money
T04279,02-12-24,C068,P039,S001,5,0.1,Mobile Money
T04280,19-05-25,C061,P033,S001,2,0.15,Bank Transfer
T04281,25-07-25,C004,P041,S001,1,0.05,Cash
T04282,08-04-25,C174,P047,S003,4,0.15,Cash
T04283,17-02-24,C152,P048,S005,3,0.05,Cash
T04284,06-01-25,C092,P035,S004,3,0,Bank Transfer
T04285,15-08-25,C197,P027,S005,2,0.15,Bank Transfer
T04286,22-10-23,C111,P042,S004,5,0,Mobile Money
T04287,30-05-25,C185,P028,S001,1,0.15,Credit Card
T04288,09-09-24,C107,P015,S001,1,0,Credit Card
T04289,15-10-23,C110,P020,S003,1,0,Credit Card
T04290,07-01-24,C070,P033,S003,3,0.1,Credit Card
T04291,06-09-24,C154,P029,S005,1,0.15,Mobile Money
T04292,26-10-24,C071,P039,S003,4,0.15,Bank Transfer
T04293,13-03-25,C043,P021,S003,1,0.15,Credit Card
T04294,12-05-24,C200,P041,S002,1,0.1,Bank Transfer
T04295,24-03-25,C157,P012,S005,4,0.15,Credit Card
T04296,06-07-25,C081,P026,S004,2,0.05,Credit Card
T04297,02-12-23,C032,P020,S005,1,0.1,Credit Card
T04298,26-04-25,C056,P033,S003,4,0,Bank Transfer
T04299,10-11-23,C128,P042,S003,4,0.15,Bank Transfer
T04300,22-09-23,C139,P005,S003,3,0.1,Credit Card
T04301,25-02-24,C154,P036,S004,3,0.05,Cash
T04302,01-04-24,C060,P036,S005,2,0.1,Cash
T04303,01-06-25,C126,P001,S001,2,0.1,Bank Transfer
T04304,13-09-24,C187,P012,S003,2,0,Credit Card
T04305,15-07-24,C180,P002,S005,1,0,Credit Card
T04306,05-07-25,C101,P004,S002,2,0,Cash
T04307,05-09-24,C184,P012,S004,2,0.05,Mobile Money
T04308,29-05-24,C127,P005,S002,4,0.1,Credit Card
T04309,06-01-25,C159,P013,S003,5,0.1,Bank Transfer
T04310,22-06-24,C142,P046,S003,2,0.05,Bank Transfer
T04311,05-07-25,C044,P041,S003,2,0.1,Cash
T04312,22-12-24,C104,P019,S001,5,0.1,Mobile Money
